ids	screen_name	name	id_mentions
1135518288455356416	fbuyolo	Federico Buyolo	113497644
1135518288455356416	pmklose	Pau Marí-Klose	1165362025
1135518211393445888	montes_mnatural	MontesyMedio Natural	791940565
1135517611356299264	AxSolidaridad	Alianza	86791363
1135517336822276097	EMPODERA_org	Empodera x los ODS	26011614
1135517336822276097	EMPODERA_org	Empodera x los ODS	26011614
1135517336822276097	LaNaveMadrid	La Nave	913184120100081700
1135517215388852225	PlanClimaCity	PlanClima.city - Español	1011036600
1135516258168967171	Cofares	Cofares	188263516
1135516018749706240	FrayPedroUrbina	I. E. S. Fray Pedro de Urbina	787722493947678700
1135516018749706240	EMPODERA_org	Empodera x los ODS	26011614
1135516018749706240	Cooper2030ods	Agenda 2030 ODS	1927679670
1135516018749706240	MAECgob	Exteriores	522128259
1135516018749706240	educacyl	Educación JCyL	81860183
1135515605543673856	iSostenibilidad	OBS SOSTENIBILIDAD	2534927843
1135514364625203200	UECoE3	UECoE	778515189872398300
1135514364625203200	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135514364625203200	fbuyolo	Federico Buyolo	113497644
1135513517115809792	angelblancoes	Angel Blanco	275527660
1135513517115809792	nortecastilla	elnortedecastilla.es	45544223
1135513438594260992	UECoE3	UECoE	778515189872398300
1135513438594260992	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135513438594260992	fbuyolo	Federico Buyolo	113497644
1135513248579620864	itdupm	itdUPM	949543471
1135513097689554944	FVarazdin	Fundación Varazdin Navarra	1111627790728785900
1135513063858343936	Proarbol_Col	PROÁRBOL	736599619245858800
1135512666485743617	Proarbol_Col	PROÁRBOL	736599619245858800
1135512407764340738	puntosigre	SIGRE	390087456
1135512407764340738	PactoMundial	Pacto Mundial	107405774
1135511992675045378	_minecogob	Ministerio de Economía y Empresa	494041400
1135511787141554178	FAMSI_Solidario	FAMSI Solidario	264083221
1135511787141554178	FunTresCulturas	Tres Culturas	190710940
1135511787141554178	FAMSI_Solidario	FAMSI Solidario	264083221
1135511741075529729	UNDP_ART	UNDP ART Initiative	1361978443
1135511696141889536	CONSIDERApl	CONSIDERA	808340354
1135511696141889536	FunTresCulturas	Tres Culturas	190710940
1135510958653300737	unescoetxea	UNESCO Etxea	164213681
1135510480271925248	mariagemaquint1	maria gema quintero	778205915715604500
1135510359736049664	pedrajasmarta	Marta Pedrajas	406166921
1135510359736049664	CooperacionAND	AACID	2799772447
1135510203405885441	PactoMundial	Pacto Mundial	107405774
1135509999118180352	pedrajasmarta	Marta Pedrajas	406166921
1135509999118180352	CooperacionAND	AACID	2799772447
1135509945825267712	UNDP_ART	UNDP ART Initiative	1361978443
1135509917551513601	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135509818091982849	UNDP_ART	UNDP ART Initiative	1361978443
1135509818091982849	pedrajasmarta	Marta Pedrajas	406166921
1135509692174807041	Equal2030	EqualMeasures2030	836259391380713500
1135509634893209600	UNDP_ART	UNDP ART Initiative	1361978443
1135509602768957441	M_LuzOrtega	Mª Luz Ortega	256269865
1135509069677060097	CITIX_ES	CITIX BY STIGA	960836435988316200
1135509069677060097	PactoMundial	Pacto Mundial	107405774
1135508931420270592	CICconstruccion	CIC Construcción	606118202
1135508013480067072	viasverdes_ffe	Vías Verdes FFE	250135505
1135507843493388293	CEF_MN	CatEmpresaFamiliarMN	873480055
1135507843493388293	UmCarrasco	Antonio J. Carrasco	3296563689
1135507843493388293	UMU	Universidad Murcia	171047449
1135507740279877633	CEF_MN	CatEmpresaFamiliarMN	873480055
1135507740279877633	UmCarrasco	Antonio J. Carrasco	3296563689
1135507740279877633	UMU	Universidad Murcia	171047449
1135507687981113344	pedrajasmarta	Marta Pedrajas	406166921
1135507687981113344	CooperacionAND	AACID	2799772447
1135507687230312449	ficmec	şamil	111879097
1135507228532912128	diariolaopinion	La Opinión de Murcia	129907921
1135505858564100096	GonzaloFanjul	Gonzalo Fanjul	160708074
1135505492678205440	GabrielFerrero1	Gabriel Ferrero	632228433
1135505492678205440	DACchairOECD	Susanna Moorehead	1097830436208889900
1135505235731001346	edna_guidi	Edna Guidi	841044516480143400
1135505235731001346	onuhabitat	ONU-Habitat	38180378
1135505070794186753	CooperacionAND	AACID	2799772447
1135505070794186753	M_LuzOrtega	Mª Luz Ortega	256269865
1135505070794186753	UNDP_ART	UNDP ART Initiative	1361978443
1135504936123424769	megustamimerca	megustamimercado	844825061362090000
1135504722406903808	AECID_es	AECID	281585895
1135504669244121089	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135504669244121089	fomentogob	Ministerio de Fomento	249616596
1135504669244121089	GaliciaSostible	DX CalidadeAmbiental	916334025823932400
1135504489925025793	GabrielFerrero1	Gabriel Ferrero	632228433
1135504489925025793	DACchairOECD	Susanna Moorehead	1097830436208889900
1135504478495563778	ProgresoMF	Progreso MFinanzas	3290114373
1135504478495563778	ProgresoMF	Progreso MFinanzas	3290114373
1135504478495563778	2030Agenda	Agenda 2030	759739687535718400
1135504478495563778	LHMenendez	Luis H. Menéndez	249113201
1135504478495563778	PwC_Spain	PwC España	48298404
1135504151130099713	DACchairOECD	Susanna Moorehead	1097830436208889900
1135504151130099713	OECD	OECD ➡️ Better policies for better lives	25390350
1135503557736763392	medioambientecm	Medio ambiente Comunidad de Madrid	931165696461033500
1135503285203492864	AxSolidaridad	Alianza	86791363
1135502862048538627	ProgresoMF	Progreso MFinanzas	3290114373
1135502862048538627	2030Agenda	Agenda 2030	759739687535718400
1135502862048538627	LHMenendez	Luis H. Menéndez	249113201
1135502862048538627	PwC_Spain	PwC España	48298404
1135502832499642368	bibliocampusMTY	BiblioTEC MTY	65127540
1135502832499642368	YolandaMaya17	Yolanda Maya	1129128799092772900
1135502815961538561	VivirenEspana	Vivir en España	222092700
1135502815961538561	Fun_Realmadrid	Fundación Real Madrid	26767094
1135502815961538561	Red_Carolina	Fundación Carolina	122025737
1135502721476374533	diariolaopinion	La Opinión de Murcia	129907921
1135502721476374533	RicardoRubioA	Ricardo Rubio	1194334837
1135502721476374533	mercamurciainfo	Mercamurcia	2829790051
1135502632091553793	AxSolidaridad	Alianza	86791363
1135502042951294978	mariagemaquint1	maria gema quintero	778205915715604500
1135501608488448001	LaCasaEncendida	La Casa Encendida	20580414
1135501608488448001	redongdmad	Red ONGD de Madrid	480335110
1135501248768200704	onuhabitat	ONU-Habitat	38180378
1135501248768200704	AECID_es	AECID	281585895
1135501248768200704	uimunicipalista	UIM	129166544
1135500523849834496	EMPODERA_org	Empodera x los ODS	26011614
1135500523849834496	LaNaveMadrid	La Nave	913184120100081700
1135500223781003264	TaisGadeaLara	Tais Gadea Lara	343434163
1135500006859911168	CEGuayana	Club de Emprendedores Ciudad Guayana	764239237030015000
1135499834176266241	ONLBG_Spain	ONLBG	2578639826
1135498878533476353	cibervoluntario	Cibervoluntarios	16255019
1135498288138993665	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135498288138993665	fbuyolo	Federico Buyolo	113497644
1135497470979563520	jbetancourtv	Jose Betancourt V 🇲🇽	418780775
1135497470979563520	SpotlightAmLat	Iniciativa Spotlight	1129499107444371500
1135497441304895489	mariagemaquint1	maria gema quintero	778205915715604500
1135496651546775552	medcara	CalifaRed	409273465
1135496345794547712	cibervoluntario	Cibervoluntarios	16255019
1135496037588713473	GabrielFerrero1	Gabriel Ferrero	632228433
1135496037588713473	CooperacionESP	Cooperación Española	573665281
1135496023542026241	SandraLpezVergs	Sandra López Vergès	2180823582
1135495805371129857	VolyEstrategia	Vol y Estrategia	1131579546
1135495519965458433	cibervoluntario	Cibervoluntarios	16255019
1135495104532295680	fbuyolo	Federico Buyolo	113497644
1135495104532295680	fnovaterra	Fundación Novaterra	256994353
1135495064220852226	SEGIBdigital	SEGIB	217142397
1135494969672835073	cibervoluntario	Cibervoluntarios	16255019
1135494770955079680	natacarbonell	Natalia Carbonell	424172759
1135494571083915264	cibervoluntario	Cibervoluntarios	16255019
1135494285179179010	ColegioHerma	Colegio Herma	1565473586
1135494025665032192	ONGDSED	ONGD SED	54154001
1135492323255685120	CifalMalaga	CIFALMalaga	974299440600305700
1135492323255685120	malaga	Ayuntamiento de Málaga	329315514
1135492180573904896	UmCarrasco	Antonio J. Carrasco	3296563689
1135492180573904896	UMU	Universidad Murcia	171047449
1135492180573904896	diariolaopinion	La Opinión de Murcia	129907921
1135491471463845888	UECoE3	UECoE	778515189872398300
1135491471463845888	educaciongob	Ministerio de Educación y Formación Profesional	242343224
1135490502365712384	UECoE3	UECoE	778515189872398300
1135490139524911104	UECoE3	UECoE	778515189872398300
1135489879067041792	LaNaveMadrid	La Nave	913184120100081700
1135489528439947264	SandraLpezVergs	Sandra López Vergès	2180823582
1135489195974234113	LibreriasCEGAL	CEGAL	398963017
1135487822079647744	UECoE3	UECoE	778515189872398300
1135487822079647744	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135487822079647744	educaciongob	Ministerio de Educación y Formación Profesional	242343224
1135487822079647744	ucoerm	Unión de Cooperativas de Enseñanza Reg. de Murcia	222453357
1135487822079647744	japedreno	Juan Antonio Pedreño	597465686
1135487554529181696	UCSUSA	Union of Concerned Scientists	18696996
1135487554529181696	ambientumcom	ambientum.com	79116972
1135486579613544448	UECoE3	UECoE	778515189872398300
1135485921946681345	FOL_IE	EIEFOL	867696448678350800
1135485699728302080	FMusol	Fundación MUSOL	276926578
1135485274513952768	USOConfe	Confederación USO	69250474
1135484857545625605	Cocemfe_Aragon	Cocemfe_Aragon	730564249
1135484857545625605	FCermiMujeres	@FCermiMujeres	3032299841
1135484857545625605	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135484132304273408	dsn	DSN	4877755774
1135484115694837760	ISMedioambiente	ISM	145681999
1135484115694837760	PactoMundial	Pacto Mundial	107405774
1135483814728425472	UECoE3	UECoE	778515189872398300
1135483803315724290	UECoE3	UECoE	778515189872398300
1135483285352697856	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1135482529249714176	UECoE3	UECoE	778515189872398300
1135482108540010496	davlafuente	David Lafuente Durán	634397450
1135481767257919488	DG_TAESYRSE	DGTAESYRSE	778535029530042400
1135481767257919488	segovia_es	Ayuntamiento Segovia	18970516
1135481767257919488	atianaf	Alejandro Tiana	337079693
1135481767257919488	educaciongob	Ministerio de Educación y Formación Profesional	242343224
1135481703298940928	viasverdes_ffe	Vías Verdes FFE	250135505
1135481147939536898	davlafuente	David Lafuente Durán	634397450
1135481094684532737	FCermiMujeres	@FCermiMujeres	3032299841
1135481094684532737	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135480378091855872	IncubaTalento	Incubadora de Talento IdT Granada	963661153720299500
1135480091083980801	limcamar_es	Limcamar	627341885
1135479707472936960	naiderupdate	naider	86943315
1135479281310715905	tonyvives	[ Antonio Vives ]	241351265
1135479263812083714	UECoE3	UECoE	778515189872398300
1135478809950654465	Corresponsables	Corresponsables	87917306
1135478809950654465	CocaColaEP_es	Coca-Cola EP Iberia	1288836763
1135478690496876544	univcadiz	Universidad de Cádiz	125640115
1135478690496876544	cadizginebraen1	cadizginebraenbici	1109501138095747100
1135478373113901056	LifeMethamorph	LIFE METHAMORPHOSIS	705377843509903400
1135478373113901056	EU_ENV	EU Environment	366037745
1135477973317033984	USOConfe	Confederación USO	69250474
1135476066745819136	LibreriasCEGAL	CEGAL	398963017
1135475783231836160	medioambientecm	Medio ambiente Comunidad de Madrid	931165696461033500
1135475645151158273	LibreriasCEGAL	CEGAL	398963017
1135475527064707073	polisea	Esteban Romero Frías	8087392
1135475498077888512	FLMadrid	Feria Libro Madrid	148685840
1135475498077888512	fbuyolo	Federico Buyolo	113497644
1135475498077888512	Grupo_Planeta_	Grupo Planeta	432411249
1135475498077888512	lauraprietoguij	Laura Prieto	280629330
1135475200076595200	polisea	Esteban Romero Frías	8087392
1135474636001611777	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135474636001611777	DG_TAESYRSE	DGTAESYRSE	778535029530042400
1135474636001611777	educaciongob	Ministerio de Educación y Formación Profesional	242343224
1135474058898956288	desdelamoncloa	La Moncloa	58417540
1135474028267917312	sic4change	Sic4change	866670485798572000
1135473035027390464	sic4change	Sic4change	866670485798572000
1135472866294673408	MAECgob	Exteriores	522128259
1135472496470351872	mariagemaquint1	maria gema quintero	778205915715604500
1135472453264773120	parcataula	Parc a taula	221521649
1135472422424141824	mariagemaquint1	maria gema quintero	778205915715604500
1135472260607877120	mariagemaquint1	maria gema quintero	778205915715604500
1135472107725475840	sic4change	Sic4change	866670485798572000
1135471206973550592	VolyEstrategia	Vol y Estrategia	1131579546
1135470872536465408	rmcoopera	@RMCoopera	1085524370842374100
1135470169076244480	sic4change	Sic4change	866670485798572000
1135469999076859905	mariagemaquint1	maria gema quintero	778205915715604500
1135469899156004865	EistrupMathias	Mathias Eistrup	989496062074392600
1135469899156004865	PopNoj	Asociación Pop No'j	534714632
1135469661821308928	MAECgob	Exteriores	522128259
1135469621849600000	FIIAPP	FIIAPP	97046115
1135469621849600000	cristinagallach	Cristina Gallach	281400484
1135469621849600000	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135469561501880320	MAECgob	Exteriores	522128259
1135469494791495682	MAECgob	Exteriores	522128259
1135469319121453056	mariagemaquint1	maria gema quintero	778205915715604500
1135468416805036032	MAECgob	Exteriores	522128259
1135468416805036032	AECID_es	AECID	281585895
1135467908199587840	grupobaratz	Baratz	45262818
1135467847474384896	mariagemaquint1	maria gema quintero	778205915715604500
1135467572189696000	FunTresCulturas	Tres Culturas	190710940
1135466736055148544	Jmorsa	Juan Morata 🌱	62360288
1135465777937756165	mariagemaquint1	maria gema quintero	778205915715604500
1135465711063748608	mariagemaquint1	maria gema quintero	778205915715604500
1135465392879439872	SamsungEspana	Samsung España	45579875
1135465179683143680	ObsLaRabida	Observatorio La Rábida	1088732192795230200
1135465038477758464	mariagemaquint1	maria gema quintero	778205915715604500
1135465002180251648	GabrielFerrero1	Gabriel Ferrero	632228433
1135465002180251648	CooperacionESP	Cooperación Española	573665281
1135464813667201024	ISGLOBALorg	ISGlobal	294729093
1135464572754759680	iegUC3M	Estudios de género	1515907098
1135464572754759680	FCSJ_UC3M	Facultad de Ciencias Sociales y Juridicas	950779423632044000
1135464572754759680	PRL_UC3M	PrevenciónRiesgosLaborales_UC3M	1021424430742941700
1135464572754759680	cmolinan66	Cristóbal Molina	3044731804
1135464572754759680	emblazq	Eva Blazquez Agudo	795935413777141800
1135464572754759680	MunozAnabelen	ANA B. MUÑOZ RUIZ	3071847263
1135464572754759680	IvnWilliams1	Iván Williams	1064234377566175200
1135463633180381184	ISGLOBALorg	ISGlobal	294729093
1135462960569180161	FunTresCulturas	Tres Culturas	190710940
1135462960569180161	FAMSI_Solidario	FAMSI Solidario	264083221
1135461969635491840	pedrajasmarta	Marta Pedrajas	406166921
1135461951692259328	desdelamoncloa	La Moncloa	58417540
1135461951692259328	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135461626482757632	INCIBE	INCIBE	193262712
1135461343514038272	ISGLOBALorg	ISGlobal	294729093
1135461302770524160	MAECgob	Exteriores	522128259
1135461302770524160	UNESCO	UNESCO	20646711
1135460479676145665	Proarbol_Col	PROÁRBOL	736599619245858800
1135459905727545344	GonzaloFanjul	Gonzalo Fanjul	160708074
1135459905727545344	3500M	3500 millones	272102924
1135459565917679616	UNDP_ART	UNDP ART Initiative	1361978443
1135458366510247936	INCIBE	INCIBE	193262712
1135458361548427264	Feique_Prensa	Feique	1070315160
1135458305084706816	MerchePozo	Mercedes del Pozo	3072156082
1135458044819726336	ISMedioambiente	ISM	145681999
1135458044819726336	PactoMundial	Pacto Mundial	107405774
1135457940121501696	PactoMundial	Pacto Mundial	107405774
1135457940121501696	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135457940121501696	diarioresponsab	diario responsable	33658416
1135457712781893633	ivanhilliard01	Ivan Hilliard	320801236
1135457441662021632	CepymeNews	CepymeNews	4830353411
1135457441662021632	ICOgob	ICO	828556266763145200
1135457441662021632	PactoMundial	Pacto Mundial	107405774
1135457163441258496	desdelamoncloa	La Moncloa	58417540
1135456366758375424	EuropeanSDWeek	ESDW	2913530361
1135456366758375424	EU_ENV	EU Environment	366037745
1135456360156602371	spuertopavon	Sergio Puerto Pavon	4581179715
1135455386654445568	lauraprietoguij	Laura Prieto	280629330
1135455386654445568	FLMadrid	Feria Libro Madrid	148685840
1135455386654445568	fbuyolo	Federico Buyolo	113497644
1135455386654445568	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135455386654445568	Grupo_Planeta_	Grupo Planeta	432411249
1135455247210635264	CepymeNews	CepymeNews	4830353411
1135455247210635264	ICOgob	ICO	828556266763145200
1135455247210635264	PactoMundial	Pacto Mundial	107405774
1135455011239014401	viasverdes_ffe	Vías Verdes FFE	250135505
1135454868808916993	M_LuzOrtega	Mª Luz Ortega	256269865
1135454868808916993	pedrajasmarta	Marta Pedrajas	406166921
1135454269711273984	PactoMundial	Pacto Mundial	107405774
1135453259282468865	ONUMX	ONU México	221502089
1135453259282468865	PNUD_Mexico	PNUD México	87540357
1135450970031304706	FOL_IE	EIEFOL	867696448678350800
1135450317653520384	FIIAPP	FIIAPP	97046115
1135450317653520384	cristinagallach	Cristina Gallach	281400484
1135450317653520384	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135448863496638464	BBK_Behatokia	BBK Behatokia	900647688030625800
1135448863496638464	BBK_eus	BBK	702077405045899300
1135448863496638464	deustoDBS	Deusto DBS	821236585
1135448612023001089	Spainsif	Spainsif	385385845
1135448612023001089	ontiverosemilio	emilio ontiveros	22817759
1135448612023001089	Afi_es	Afi	335876693
1135447629389860864	feijoo_costa	Gumersindo Feijoo Costa	961520527675416600
1135447629389860864	UniversidadeUSC	USC	2294164837
1135447507318841344	B4ATools	Business4ALL	4841756955
1135447423210467330	lauraprietoguij	Laura Prieto	280629330
1135447423210467330	FLMadrid	Feria Libro Madrid	148685840
1135447423210467330	fbuyolo	Federico Buyolo	113497644
1135447423210467330	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135447423210467330	Grupo_Planeta_	Grupo Planeta	432411249
1135446853569384448	MulleresPonte	MulleresIgualdadePontevedra	971371002834890800
1135444965314744320	ONU_es	Naciones Unidas	119844526
1135444796552679424	EU_Commission	European Commission 🇪🇺	157981564
1135444796552679424	2030Agenda	Agenda 2030	759739687535718400
1135444796552679424	diarioresponsab	diario responsable	33658416
1135444796552679424	ProgresoMF	Progreso MFinanzas	3290114373
1135444629967581185	Corresponsables	Corresponsables	87917306
1135444629967581185	CocaColaEP_es	Coca-Cola EP Iberia	1288836763
1135444390682533888	INCIBE	INCIBE	193262712
1135444020811972608	IbercajaSocial	Fundación Ibercaja	4060296375
1135444020811972608	mobilitycity_	Mobility City	1092093449216634900
1135444020811972608	zentrumclip	monitoreszentrumclip	592469906
1135442288015024128	GabrielFerrero1	Gabriel Ferrero	632228433
1135442288015024128	CooperacionESP	Cooperación Española	573665281
1135442143244357632	Compromiso_Empr	Compromiso Empresarial	159091837
1135442143244357632	Congreso_Es	Congreso	44091448
1135441649134374914	unisevilla	Universidad Sevilla	63421692
1135441570004705285	ResonnanceEs	Résonnance.es	1353994819
1135441570004705285	MADRID	Ayuntamiento Madrid	816178
1135441570004705285	donosticup	Donosti Cup	90859660
1135441378106912769	FLMadrid	Feria Libro Madrid	148685840
1135441378106912769	fbuyolo	Federico Buyolo	113497644
1135441378106912769	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135441378106912769	Grupo_Planeta_	Grupo Planeta	432411249
1135441353872236544	INCIBE	INCIBE	193262712
1135440439132217345	desdelamoncloa	La Moncloa	58417540
1135440070624927744	UFSostenible	Un Futuro Sostenible	1008584514971623400
1135437374190751750	goib	Govern Illes Balears	43080802
1135437374190751750	UNICEFBalears	UNICEF ComitèBalears	2787870451
1135437207202914304	ProtegeEmpresa	Protege tu empresa	922412869815283700
1135436959327952896	elenapisonero	Elena Pisonero Ruiz	244074208
1135436959327952896	a_publica	AgendaPública	830762161
1135436959327952896	RedElectricaREE	Red Eléctrica España	90877970
1135436959327952896	Hispasat	HISPASAT	1944236136
1135436603009261568	elenapisonero	Elena Pisonero Ruiz	244074208
1135436603009261568	a_publica	AgendaPública	830762161
1135436603009261568	RedElectricaREE	Red Eléctrica España	90877970
1135436603009261568	Hispasat	HISPASAT	1944236136
1135436462764281856	a_publica	AgendaPública	830762161
1135436462764281856	RedElectricaREE	Red Eléctrica España	90877970
1135436462764281856	Hispasat	HISPASAT	1944236136
1135435723857911808	ICOgob	ICO	828556266763145200
1135435723857911808	PactoMundial	Pacto Mundial	107405774
1135435025795756032	FOL_IE	EIEFOL	867696448678350800
1135434113228464128	desdelamoncloa	La Moncloa	58417540
1135433053952716801	desdelamoncloa	La Moncloa	58417540
1135432706089771008	CepymeNews	CepymeNews	4830353411
1135432706089771008	ICOgob	ICO	828556266763145200
1135432706089771008	PactoMundial	Pacto Mundial	107405774
1135432051463770113	spuertopavon	Sergio Puerto Pavon	4581179715
1135430945354461184	FOL_IE	EIEFOL	867696448678350800
1135429910246449152	_marcos_martin	Marcos Martín	1531530068
1135429904487657473	desdelamoncloa	La Moncloa	58417540
1135429888163401728	desdelamoncloa	La Moncloa	58417540
1135429661192835072	CepymeNews	CepymeNews	4830353411
1135429661192835072	ICOgob	ICO	828556266763145200
1135429661192835072	PactoMundial	Pacto Mundial	107405774
1135429619807674368	CepymeNews	CepymeNews	4830353411
1135429619807674368	ICOgob	ICO	828556266763145200
1135429619807674368	PactoMundial	Pacto Mundial	107405774
1135429567190118400	CepymeNews	CepymeNews	4830353411
1135429567190118400	ICOgob	ICO	828556266763145200
1135429567190118400	PactoMundial	Pacto Mundial	107405774
1135429506716618752	CepymeNews	CepymeNews	4830353411
1135429506716618752	ICOgob	ICO	828556266763145200
1135429506716618752	PactoMundial	Pacto Mundial	107405774
1135429499796021248	FIIAPP	FIIAPP	97046115
1135429499796021248	cristinagallach	Cristina Gallach	281400484
1135429499796021248	Agenda2030Esp	Alto Comisionado Agenda 2030	1001098842031435800
1135429466400972801	CepymeNews	CepymeNews	4830353411
1135429466400972801	ICOgob	ICO	828556266763145200
1135429466400972801	PactoMundial	Pacto Mundial	107405774
1135429428778082310	CepymeNews	CepymeNews	4830353411
1135429428778082310	ICOgob	ICO	828556266763145200
1135429428778082310	PactoMundial	Pacto Mundial	107405774
1135429378962276352	CepymeNews	CepymeNews	4830353411
1135429378962276352	ICOgob	ICO	828556266763145200
1135429378962276352	PactoMundial	Pacto Mundial	107405774
1135429338634031106	CepymeNews	CepymeNews	4830353411
1135429338634031106	ICOgob	ICO	828556266763145200
1135429338634031106	PactoMundial	Pacto Mundial	107405774
1135429312230907904	CepymeNews	CepymeNews	4830353411
1135429312230907904	ICOgob	ICO	828556266763145200
1135429312230907904	PactoMundial	Pacto Mundial	107405774
1135429284770791424	MariaGomezRguez	María Gómez	1271905374
1135428983548502016	sanidadgob	Min. Sanidad (MSCBS)	232124120
1135428983548502016	ONU_es	Naciones Unidas	119844526
1135428431938826240	ICOgob	ICO	828556266763145200
1135428431938826240	PactoMundial	Pacto Mundial	107405774
1135428148978421760	AgenciaSust	Sustentabilidad	2178251353
1135427974272937984	ManHurtadoFer	Manuel Hurtado	2247028831
1135427974272937984	foretica	Foretica	76594517
1135426967615025153	luichigadea	Luis Gadea	770966035612729300
1135425425948254208	alvizlo	Alberto	122418435
1135424929791430656	AEMArm	AEMA-rm	303856514
1135424902306172929	RM_Presidencia	PresidenciaRM	796295798749364200
1135424882160873473	manupleguezuelo	Manuel Pleguezuelo	2982672069
1135424646315225088	marcosgonzalezm	Marcos González	229802863
1135424646315225088	Corresponsables	Corresponsables	87917306
1135424211101655041	FOL_IE	EIEFOL	867696448678350800
1135422667148935168	FOL_IE	EIEFOL	867696448678350800
1135421923956088832	Jmorsa	Juan Morata 🌱	62360288
1135421705810259975	alvizlo	Alberto	122418435
1135420145067864064	MAECgob	Exteriores	522128259
1135420145067864064	UNESCO	UNESCO	20646711
1135419304051138560	desdelamoncloa	La Moncloa	58417540
1135418692160970752	Jmorsa	Juan Morata 🌱	62360288
1135418348362174464	desdelamoncloa	La Moncloa	58417540
1135416585311723522	luichigadea	Luis Gadea	770966035612729300
1135407010177069061	MariaGomezRguez	María Gómez	1271905374
1135402237612699648	FNAmbiental	ForoNacionaAmbiental	370889025
1135395975969878016	Corresponsables	Corresponsables	87917306
1135394734724341760	cequisard	CEQUISA	991022052
1135394734724341760	cequisard	CEQUISA	991022052
1135386985093312512	redecim	REDECIM	3315214639
1135383538562453505	FOL_IE	EIEFOL	867696448678350800
1135382179003998209	redecim	REDECIM	3315214639
1135378327626080256	SE_mx	Economía México	108710103
1135373665665724416	AlcaldesMexico	Alcaldes de México	122196870
1135373665665724416	ONU_es	Naciones Unidas	119844526
1135370390174347265	LuisRevillaH	Luis Revilla Herrero	1056318205
1135370390174347265	onuhabitat	ONU-Habitat	38180378
1135365485233561600	ONU_es	Naciones Unidas	119844526
1135365485233561600	PactoMundialMex	Pacto Mundial México	90344783
1135362019278897152	xprize	XPRIZE	15919988
1135362019278897152	PeterHDiamandis	Peter H. Diamandis	14710129
1135362019278897152	emilymusilchrch	Emily M Church, Ph.D	320899605
1135362019278897152	GlobalGoalsUN	Global Goals	115099953
1135362019278897152	elonmusk	Elon Musk	44196397
1135362019278897152	UN	United Nations	14159148
1135358624254050305	GESForum	Global Education & Skills Forum	786779786
1135358624254050305	VarkeyFdn	Varkey Foundation	546006962
1135358624254050305	FundacionVarkey	Fundación Varkey	803670786779349000
1135358624254050305	TeacherPrize	Global Teacher Prize	2345263466
1135358624254050305	TeachSDGs	#TeachSDGs	822072792124366800
1135358624254050305	GlobalGoalsUN	Global Goals	115099953
1135358366266667008	GESForum	Global Education & Skills Forum	786779786
1135358366266667008	VarkeyFdn	Varkey Foundation	546006962
1135358366266667008	FundacionVarkey	Fundación Varkey	803670786779349000
1135358366266667008	TeacherPrize	Global Teacher Prize	2345263466
1135358366266667008	TeachSDGs	#TeachSDGs	822072792124366800
1135358366266667008	GlobalGoalsUN	Global Goals	115099953
1135357841416605697	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1135352109300408320	MCorajeONGD	ONGD Madre Coraje	347208567
1135348522939756548	ACRundp	Alissar Chaker	475143538
1135346975363272704	NormasUNE	UNE Asociación Española de Normalización	4860805845
1135342252144902144	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1135335759806959620	Corresponsables	Corresponsables	87917306
1135331004304973825	diasporadas	Diasporadas	977912801875451900
1135330608295452672	diasporadas	Diasporadas	977912801875451900
1135330536837091328	diasporadas	Diasporadas	977912801875451900
1135330423997812737	diasporadas	Diasporadas	977912801875451900
1135329537808580608	FOL_IE	EIEFOL	867696448678350800
1135327652338896907	buzondeuri	Uriel Sánchez	128000186
1135327580914106368	GabrielFerrero1	Gabriel Ferrero	632228433
1135327580914106368	CooperacionESP	Cooperación Española	573665281
1135326587564515330	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1135324798647721985	Jmorsa	Juan Morata 🌱	62360288
1135320784824459265	FOL_IE	EIEFOL	867696448678350800
1135317161285705729	foretica	Foretica	76594517
1135317161285705729	larazon_es	La Razón	112694236
1135316095194357760	CentroOds	Centro ODS para América Latina y el Caribe	1034527036767961100
1135315668419665921	fortalecersemdp	fortalecersemdp	925705725539766300
1135314682330398720	chileinfancia	#TuiterasXlainfancia  🦜	742052628717244400
